41, 2016-03-10T16:25:41.940000Z, 54.7615, -118.6835, 4.33, -9.0, 0 
85936, 2016-03-10T18:38:23.380000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
42, 2016-03-11T10:58:02.120000Z, 54.700833, -118.566833, 0.0, -9.0, 0 
13130, 2016-03-11T20:29:45.000000Z, 53.090167, -117.114667, 1.14, 2.69, 0 
86575, 2016-03-11T20:55:46.180000Z, 54.496733, -118.500936, 3.201, -9.0, 1 
86574, 2016-03-11T21:52:51.560000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
13129, 2016-03-12T22:05:54.000000Z, 53.572, -115.624, 2.6, 2.81, 0 
43, 2016-03-13T00:09:40.400000Z, 54.666167, -118.558833, 0.09, -9.0, 0 
44, 2016-03-13T18:00:12.030000Z, 54.714333, -118.360167, 4.26, -9.0, 0 
82506, 2016-03-14T08:06:07.520000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
45, 2016-03-14T15:17:37.690000Z, 54.4575, -118.329833, 1.41, -9.0, 0 
82503, 2016-03-14T16:02:14.110000Z, 54.509285, -118.537459, 4.826, -9.0, 1 
82505, 2016-03-14T20:18:35.380000Z, 54.491471, -118.513672, 3.02, -9.0, 1 
82502, 2016-03-14T21:30:36.060000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82504, 2016-03-14T22:14:39.680000Z, 54.50435, -118.525228, 5.682, -9.0, 1 
81816, 2016-03-15T00:44:51.420000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
81815, 2016-03-15T13:42:08.580000Z, 54.513798, -118.538615, 5.893, -9.0, 1 
46, 2016-03-17T01:25:03.930000Z, 54.475, -118.7125, 0.01, -9.0, 0 
47, 2016-03-17T12:53:31.060000Z, 54.8535, -118.655333, 4.63, -9.0, 0 
48, 2016-03-19T01:41:44.160000Z, 54.476, -118.434833, 4.4, -9.0, 0 
70120, 2016-03-19T05:16:31.260000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
49, 2016-03-19T15:03:22.390000Z, 54.724167, -118.887167, 1.23, -9.0, 0 
50, 2016-03-19T16:40:41.000000Z, 54.423832, -117.336995, 1.29, 1.58, 1 
68179, 2016-03-21T11:45:23.460000Z, 54.423873, -117.337004, 1.29, -9.0, 1 
13128, 2016-03-21T11:45:24.000000Z, 54.435167, -117.309833, 2.05, 1.17, 0 
51, 2016-03-21T11:45:30.580000Z, 54.681167, -118.555667, 4.33, -9.0, 0 
68178, 2016-03-21T17:04:38.820000Z, 54.490959593084874, -118.52726966995625, 5.92, -9.0, 0 
52, 2016-03-21T18:54:05.580000Z, 54.726, -118.626833, 3.08, -9.0, 0 
66067, 2016-03-22T02:03:07.060000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
53, 2016-03-22T02:58:39.020000Z, 54.423832, -117.337004, 1.29, -9.0, 1 
13127, 2016-03-22T02:58:40.000000Z, 54.459833, -117.38, 2.31, 1.07, 0 
66066, 2016-03-22T14:02:51.060000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
63834, 2016-03-23T16:03:04.190000Z, 54.495117, -118.516569, 2.89, -9.0, 1 
69501, 2016-03-24T07:56:15.740000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
69498, 2016-03-24T14:27:44.530000Z, 54.498246, -118.499455, 3.421, -9.0, 1 
69499, 2016-03-24T22:45:32.380000Z, 54.50201, -118.562541, 6.062, -9.0, 1 
69500, 2016-03-24T23:02:56.220000Z, 54.416671, -117.319019, 7.012, -9.0, 1 
54, 2016-03-26T13:09:17.000000Z, 54.483833, -117.3575, 2.01, 1.14, 0 
55, 2016-03-27T06:53:29.000000Z, 54.349996, -117.6, 2.05, 1.61, 1 
56, 2016-03-27T19:32:16.000000Z, 54.471833, -118.367333, 4.11, -9.0, 0 
84072, 2016-03-28T15:11:48.870000Z, 54.494222, -118.515063, 6.333, -9.0, 1 
13126, 2016-03-28T16:36:05.000000Z, 54.5326344346046, -118.6815727933468, 0.22, 0.15, 0 
82833, 2016-03-29T06:57:57.000000Z, 54.423833, -117.337, 1.29, -9.0, 0 
82834, 2016-03-29T09:29:04.660000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
69528, 2016-03-30T18:20:58.360000Z, 54.492436, -118.532935, 6.141, -9.0, 1 
57, 2016-03-30T21:15:30.780000Z, 54.423832, -117.337004, 1.29, -9.0, 1 
70250, 2016-04-01T01:36:27.300000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
58, 2016-04-01T01:58:37.400000Z, 54.422, -118.04, 0.01, -9.0, 0 
59, 2016-04-01T19:10:04.740000Z, 54.494667, -118.5605, 0.0, -9.0, 0 
60, 2016-04-01T21:56:42.800000Z, 54.573333, -117.626, 0.27, -9.0, 0 
61, 2016-04-02T20:25:33.630000Z, 54.631167, -118.429833, 1.96, -9.0, 0 
62, 2016-04-03T00:11:34.310000Z, 54.576167, -118.531667, 4.28, -9.0, 0 
67094, 2016-04-03T18:48:23.480000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
68181, 2016-04-04T00:16:36.820000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
68180, 2016-04-04T19:07:39.020000Z, 54.50049995241031, -118.49841006428181, 4.5, -9.0, 0 
63, 2016-04-05T13:49:21.650000Z, 53.946833, -118.743833, 2.84, -9.0, 0 
66065, 2016-04-05T21:25:53.540000Z, 54.416675, -117.31901, 7.013, -9.0, 1 
64, 2016-04-07T12:32:28.060000Z, 54.446167, -118.432667, 3.42, -9.0, 0 
85560, 2016-04-08T07:07:22.720000Z, 54.35, -117.6, 2.05, -9.0, 0 
82415, 2016-04-09T16:25:59.840000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
82416, 2016-04-09T16:39:21.800000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
81931, 2016-04-10T05:54:30.740000Z, 54.416671, -117.319027, 7.013, -9.0, 1 
65, 2016-04-10T13:36:58.000000Z, 54.419661, -117.284497, 3.5, 2.32, 1 
81933, 2016-04-10T14:27:24.420000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
81930, 2016-04-10T16:26:57.640000Z, 54.416667, -117.31901, 7.011, -9.0, 1 
81934, 2016-04-10T17:10:04.680000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
13125, 2016-04-10T17:26:54.000000Z, 54.829, -118.887333, 3.47, 0.77, 0 
66, 2016-04-10T17:26:56.300000Z, 54.190667, -118.227667, 0.82, -9.0, 0 
67, 2016-04-10T18:33:46.960000Z, 54.416671, -117.318994, 7.01, -9.0, 1 
81929, 2016-04-10T18:35:06.060000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
81932, 2016-04-10T18:43:13.480000Z, 54.416675, -117.318986, 7.011, -9.0, 1 
81935, 2016-04-10T19:02:13.360000Z, 54.541089, -118.532886, 5.852, -9.0, 1 
82841, 2016-04-11T22:05:12.840000Z, 54.495211, -118.515788, 2.822, -9.0, 1 
82842, 2016-04-11T22:05:50.240000Z, 54.50568, -118.553312, 5.302, -9.0, 1 
86017, 2016-04-13T04:24:48.220000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
85471, 2016-04-15T14:48:02.170000Z, 54.493115, -118.51993, 3.267, -9.0, 1 
85473, 2016-04-15T15:27:12.640000Z, 54.483309, -118.543001, 7.276, -9.0, 1 
85472, 2016-04-15T15:35:25.180000Z, 54.50308264464203, -118.5236918423512, 5.28, -9.0, 0 
84804, 2016-04-16T00:35:51.060000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
84805, 2016-04-16T22:13:00.680000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
13124, 2016-04-17T02:48:08.000000Z, 54.431333, -117.288333, 3.5, 1.89, 0 
64656, 2016-04-17T02:48:08.260000Z, 54.416683, -117.31901, 7.012, -9.0, 1 
65669, 2016-04-18T15:26:45.840000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
86514, 2016-04-20T19:42:08.780000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
84806, 2016-04-22T07:44:32.000000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
13123, 2016-04-22T20:32:28.000000Z, 54.511363617433354, -118.64744411155186, 3.69, 0.71, 0 
13122, 2016-04-23T11:03:40.000000Z, 54.413167, -117.292833, 3.5, 2.64, 0 
68, 2016-04-23T11:03:40.280000Z, 54.419657, -117.284497, 3.5, -9.0, 1 
81911, 2016-04-24T13:24:22.680000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
81910, 2016-04-24T16:23:09.140000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
82843, 2016-04-25T02:31:38.240000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82845, 2016-04-25T17:26:40.780000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
82844, 2016-04-25T17:27:56.360000Z, 54.4395, -117.332, 6.98, -9.0, 0 
70878, 2016-04-27T10:46:05.500000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
70319, 2016-04-28T09:02:43.360000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
70318, 2016-04-28T20:31:59.120000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
65675, 2016-04-30T07:25:18.730000Z, 54.494238, -118.515104, 6.333, -9.0, 1 
65676, 2016-04-30T07:30:12.120000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
65674, 2016-04-30T23:12:20.920000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
68068, 2016-05-01T02:18:10.520000Z, 54.419333333333334, -117.34966666666666, 6.97, -9.0, 0 
68067, 2016-05-01T05:10:45.600000Z, 54.416666666666664, -117.319, 7.01, -9.0, 0 
69, 2016-05-01T06:09:36.150000Z, 54.575167, -118.738833, 6.37, -9.0, 0 
68069, 2016-05-01T23:56:44.040000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
70814, 2016-05-03T02:41:27.980000Z, 54.416667, -117.318994, 7.009, -9.0, 1 
70, 2016-05-03T02:59:19.840000Z, 54.4395, -117.332, 6.98, -9.0, 0 
70813, 2016-05-03T06:34:16.100000Z, 54.4395, -117.332, 6.98, -9.0, 0 
13121, 2016-05-03T13:03:01.000000Z, 54.091, -116.915, 6.34, 1.93, 0 
71, 2016-05-03T13:03:03.160000Z, 55.082167, -118.083833, 2.92, -9.0, 0 
72, 2016-05-03T17:39:48.170000Z, 54.504167, -118.587833, 3.23, -9.0, 0 
73, 2016-05-03T21:10:23.480000Z, 54.484333, -118.388, 4.22, -9.0, 0 
74, 2016-05-04T07:33:44.910000Z, 54.506333, -118.584667, 2.75, -9.0, 0 
76, 2016-05-04T18:06:41.280000Z, 54.591333, -118.543833, 0.01, -9.0, 0 
77, 2016-05-05T04:08:34.920000Z, 54.8525, -118.894167, 0.52, -9.0, 0 
78, 2016-05-05T23:48:20.700000Z, 54.912, -118.369667, 4.31, -9.0, 0 
79, 2016-05-06T20:35:48.190000Z, 54.6325, -118.384167, 0.01, -9.0, 0 
82389, 2016-05-07T00:34:37.260000Z, 54.493213, -118.51993, 3.243, -9.0, 1 
13120, 2016-05-07T01:02:01.000000Z, 54.48995259718162, -118.65866921869333, 0.91, -0.2, 0 
